TimeStamp,Occupancy,RoomSupplyAirTemp,RoomTemp,OutsideAirTemp,HeatingSetPoint,CoolingSetPoint,OutsideAirHumidity
2024-05-08T08:12:33Z,false,67.69999694824219,72.4000015258789,59,50,80,64.3699951171875
2024-05-08T08:13:34Z,false,67.9000015258789,72.4000015258789,59,50,80,64.3699951171875
2024-05-08T08:14:35Z,false,68.19999694824219,72.4000015258789,59.79999923706055,50,80,65.5
2024-05-08T08:15:36Z,false,68.4000015258789,72.4000015258789,59.79999923706055,50,80,65.70999908447266
2024-05-08T08:16:37Z,false,68.5999984741211,72.4000015258789,59.79999923706055,50,80,65.70999908447266
2024-05-08T08:17:38Z,false,68.69999694824219,72.4000015258789,59.79999923706055,50,80,65.70999908447266
2024-05-08T08:18:39Z,false,68.9000015258789,72.4000015258789,59.79999923706055,50,80,65.70999908447266
2024-05-08T08:19:40Z,false,69,72.4000015258789,60.099998474121094,50,80,65.70999908447266
2024-05-08T08:20:41Z,false,69.0999984741211,72.4000015258789,60.099998474121094,50,80,65.70999908447266
2024-05-08T08:21:42Z,false,69.19999694824219,72.4000015258789,60.099998474121094,50,80,65.70999908447266
2024-05-08T08:22:43Z,false,69.30000305175781,72.4000015258789,60.099998474121094,50,80,65.70999908447266
2024-05-08T08:23:44Z,false,69.4000015258789,72.4000015258789,60.099998474121094,50,80,65.70999908447266
2024-05-08T08:24:45Z,false,69.5,72.4000015258789,60.20000076293945,50,80,65.70999908447266
2024-05-08T08:25:46Z,false,69.5999984741211,72.69999694824219,60.20000076293945,50,80,66.39999389648438
2024-05-08T08:26:47Z,false,69.69999694824219,72.69999694824219,60.20000076293945,50,80,66.39999389648438
2024-05-08T08:27:48Z,false,69.69999694824219,72.69999694824219,60.20000076293945,50,80,66.39999389648438
2024-05-08T08:28:49Z,false,69.80000305175781,72.69999694824219,60.20000076293945,50,80,66.39999389648438
2024-05-08T08:29:50Z,false,69.9000015258789,72.69999694824219,60.20000076293945,50,80,66.39999389648438
2024-05-08T08:30:51Z,false,69.9000015258789,72.69999694824219,60.20000076293945,50,80,66.39999389648438
2024-05-08T08:31:52Z,false,70,72.69999694824219,60.20000076293945,50,80,66.39999389648438
